sensor_id,hour_of_day,mean_flow_lpm,std_flow_lpm,max_flow_lpm,pct_time_flowing,expected_flow_lpm,deviation_from_expected,is_leak,leak_probability
sensor_flow_7,13,1.748,0.942,3.502,0.485,2.374,-0.627,0,0.0
sensor_flow_7,1,0.361,1.178,3.463,0.0,0.371,-0.01,0,0.0
sensor_flow_7,18,8.525,0.783,9.725,0.527,6.549,1.976,0,0.0
sensor_flow_7,7,14.59,0.195,14.94,0.924,8.627,5.964,1,1.0
sensor_flow_7,7,5.569,0.657,6.761,0.496,5.124,0.444,0,0.0
sensor_flow_7,17,2.932,0.588,4.148,0.231,2.394,0.538,0,0.0
sensor_flow_7,7,14.605,0.308,15.271,0.888,8.063,6.542,1,1.0
sensor_flow_7,12,2.432,0.392,3.466,0.456,2.133,0.299,0,0.0
sensor_flow_7,5,1.079,0.395,1.988,0.027,0.328,0.751,0,0.0
sensor_flow_7,10,1.375,0.984,4.095,0.084,1.011,0.364,0,0.0
sensor_flow_7,4,1.595,1.369,4.263,0.0,0.488,1.107,0,0.0
sensor_flow_7,22,1.47,1.463,4.773,0.335,0.417,1.053,0,0.0
sensor_flow_7,19,6.855,0.806,8.711,0.638,7.098,-0.243,0,0.0
sensor_flow_7,3,0.325,0.985,2.557,0.0,0.472,-0.147,0,0.0
sensor_flow_7,19,7.091,1.382,10.849,1.0,7.563,-0.472,0,0.0
sensor_flow_7,1,0.0,1.422,2.455,0.335,0.464,-0.464,0,0.0
sensor_flow_7,21,6.38,1.26,8.654,0.669,6.362,0.018,0,0.0
sensor_flow_7,3,0.0,1.418,3.361,0.0,0.066,-0.066,0,0.0
sensor_flow_7,0,0.0,0.925,2.169,0.229,0.436,-0.436,0,0.0
sensor_flow_7,20,7.256,0.829,9.595,1.0,7.885,-0.629,0,0.0
sensor_flow_7,1,0.0,1.374,2.328,0.163,0.116,-0.116,0,0.0
sensor_flow_7,17,1.917,0.524,2.943,0.282,2.921,-1.004,0,0.0
sensor_flow_7,13,2.768,1.333,5.919,0.494,2.988,-0.22,0,0.0
sensor_flow_7,1,0.0,1.129,2.023,0.273,0.492,-0.492,0,0.0
sensor_flow_7,3,5.989,0.555,7.007,0.895,0.185,5.804,1,1.0
sensor_flow_7,13,2.615,1.356,5.433,0.153,2.882,-0.266,0,0.0
sensor_flow_7,2,0.0,0.747,1.452,0.134,0.095,-0.095,0,0.0
sensor_flow_7,3,0.378,1.24,2.985,0.0,0.212,0.166,0,0.0
sensor_flow_7,11,2.159,1.167,4.669,0.364,1.917,0.243,0,0.0
sensor_flow_7,13,10.345,0.387,11.507,0.874,2.059,8.287,1,1.0
sensor_flow_7,9,8.933,0.435,10.079,1.0,8.477,0.457,0,0.0
sensor_flow_7,2,0.055,1.247,2.659,0.26,0.337,-0.282,0,0.0
sensor_flow_7,6,5.906,0.429,7.018,0.797,7.178,-1.272,0,0.0
sensor_flow_7,20,8.198,0.382,9.147,0.601,8.85,-0.652,0,0.0
sensor_flow_7,7,3.994,0.826,5.388,0.875,4.165,-0.171,0,0.0
sensor_flow_7,3,6.349,0.556,7.203,0.953,0.221,6.128,1,1.0
sensor_flow_7,7,6.699,1.041,9.711,0.581,5.469,1.23,0,0.0
sensor_flow_7,3,0.494,0.814,2.173,0.149,0.404,0.09,0,0.0
sensor_flow_7,20,8.637,0.884,10.567,0.883,7.335,1.302,0,0.0
sensor_flow_7,5,0.573,1.16,3.11,0.123,0.4,0.173,0,0.0
sensor_flow_7,9,8.242,1.041,10.014,1.0,8.561,-0.319,0,0.0
sensor_flow_7,4,0.001,1.295,2.815,0.004,0.199,-0.197,0,0.0
sensor_flow_7,16,3.279,0.93,4.706,0.406,1.702,1.577,0,0.0
sensor_flow_7,0,0.602,1.147,3.422,0.443,0.479,0.123,0,0.0
sensor_flow_7,5,0.468,0.377,1.185,0.112,0.106,0.362,0,0.0
sensor_flow_7,7,6.799,1.497,9.506,0.623,7.091,-0.292,0,0.0
sensor_flow_7,9,12.717,0.368,13.442,0.954,7.015,5.701,1,1.0
sensor_flow_7,10,2.401,1.125,4.56,0.397,1.808,0.593,0,0.0
sensor_flow_7,7,7.568,1.059,9.177,0.8,7.063,0.504,0,0.0
sensor_flow_7,7,5.21,0.631,6.664,0.796,5.695,-0.486,0,0.0
sensor_flow_7,19,7.372,1.03,10.451,0.663,8.055,-0.683,0,0.0
sensor_flow_7,13,2.196,1.484,4.79,0.224,2.237,-0.041,0,0.0
sensor_flow_7,18,8.162,1.08,11.386,1.0,6.802,1.36,0,0.0
sensor_flow_7,11,3.282,1.374,7.31,0.248,2.897,0.384,0,0.0
sensor_flow_7,14,3.042,1.161,5.187,0.301,2.448,0.594,0,0.0
sensor_flow_7,4,3.436,0.276,3.906,0.883,0.131,3.306,1,1.0
sensor_flow_7,9,17.655,0.127,17.93,0.856,8.131,9.524,1,1.0
sensor_flow_7,3,0.315,0.672,2.151,0.0,0.191,0.124,0,0.0
sensor_flow_7,2,0.865,0.677,2.481,0.35,0.399,0.466,0,0.0
sensor_flow_7,3,0.146,0.546,1.401,0.0,0.49,-0.344,0,0.0
sensor_flow_7,20,7.031,1.32,10.37,0.541,6.424,0.607,0,0.0
sensor_flow_7,23,0.461,0.969,3.197,0.18,0.308,0.154,0,0.0
sensor_flow_7,13,3.02,0.805,5.26,0.349,2.116,0.903,0,0.0
sensor_flow_7,15,1.823,1.495,4.857,0.402,2.331,-0.509,0,0.0
sensor_flow_7,17,3.474,0.596,5.136,0.207,2.31,1.164,0,0.0
sensor_flow_7,23,0.539,0.78,2.809,0.0,0.245,0.295,0,0.0
sensor_flow_7,1,4.233,0.518,5.236,0.918,0.086,4.146,1,1.0
sensor_flow_7,7,6.623,1.382,9.237,0.646,7.878,-1.255,0,0.0
sensor_flow_7,17,0.258,1.398,3.172,0.207,1.306,-1.048,0,0.0
sensor_flow_7,21,9.447,0.637,10.773,0.703,8.366,1.08,0,0.0
sensor_flow_7,6,6.519,0.577,8.23,0.851,6.601,-0.081,0,0.0
sensor_flow_7,7,6.444,0.613,8.225,0.547,5.814,0.629,0,0.0
sensor_flow_7,18,3.916,1.042,5.667,0.444,4.15,-0.234,0,0.0
sensor_flow_7,17,1.723,0.798,2.962,0.462,2.603,-0.88,0,0.0
sensor_flow_7,19,9.002,1.392,12.339,0.981,8.295,0.707,0,0.0
sensor_flow_7,20,7.159,0.8,9.37,1.0,6.182,0.977,0,0.0
sensor_flow_7,23,0.71,1.437,3.8,0.025,0.155,0.555,0,0.0
sensor_flow_7,8,3.598,0.544,5.194,0.722,4.551,-0.953,0,0.0
sensor_flow_7,22,6.378,0.548,7.794,0.972,0.404,5.973,1,1.0
sensor_flow_7,13,0.668,0.361,1.49,0.081,2.175,-1.507,0,0.0
sensor_flow_7,1,0.0,1.33,2.324,0.122,0.116,-0.116,0,0.0
sensor_flow_7,0,0.0,1.19,2.941,0.139,0.116,-0.116,0,0.0
sensor_flow_7,22,0.784,0.783,3.127,0.018,0.375,0.409,0,0.0
sensor_flow_7,6,7.184,0.564,8.737,0.72,6.402,0.782,0,0.0
sensor_flow_7,16,2.189,1.052,4.527,0.008,2.177,0.013,0,0.0
sensor_flow_7,3,1.074,0.843,2.953,0.163,0.276,0.798,0,0.0
sensor_flow_7,16,0.038,0.663,1.539,0.095,1.526,-1.488,0,0.0
sensor_flow_7,15,0.1,1.061,3.056,0.202,1.02,-0.92,0,0.0
sensor_flow_7,0,6.013,0.248,6.701,0.861,0.475,5.538,1,1.0
sensor_flow_7,23,0.334,1.157,2.33,0.163,0.448,-0.113,0,0.0
sensor_flow_7,21,7.437,1.259,10.35,0.94,7.461,-0.025,0,0.0
sensor_flow_7,23,1.411,1.056,4.449,0.0,0.5,0.911,0,0.0
sensor_flow_7,7,5.758,0.354,6.554,0.496,5.443,0.315,0,0.0
sensor_flow_7,19,6.09,0.516,7.046,0.751,6.683,-0.593,0,0.0
sensor_flow_7,15,2.709,0.76,4.923,0.244,2.084,0.626,0,0.0
sensor_flow_7,15,10.182,0.309,10.849,0.924,1.774,8.408,1,1.0
sensor_flow_7,4,0.0,0.71,1.446,0.097,0.152,-0.152,0,0.0
sensor_flow_7,15,0.21,0.975,1.793,0.095,1.166,-0.956,0,0.0
sensor_flow_7,0,0.225,0.903,2.442,0.133,0.198,0.027,0,0.0
sensor_flow_7,3,0.0,1.026,2.635,0.114,0.306,-0.306,0,0.0
sensor_flow_7,12,1.554,0.42,2.414,0.289,2.163,-0.608,0,0.0
sensor_flow_7,10,1.342,0.925,3.729,0.418,1.813,-0.471,0,0.0
sensor_flow_7,22,0.025,1.011,2.008,0.08,0.382,-0.357,0,0.0
sensor_flow_7,12,2.571,0.898,4.089,0.415,2.525,0.046,0,0.0
sensor_flow_7,5,0.014,0.495,0.885,0.0,0.186,-0.172,0,0.0
sensor_flow_7,5,0.0,0.818,1.679,0.0,0.377,-0.377,0,0.0
sensor_flow_7,17,0.055,0.341,0.923,0.147,1.668,-1.613,0,0.0
sensor_flow_7,19,6.351,0.784,8.498,0.622,6.317,0.034,0,0.0
sensor_flow_7,11,2.828,0.543,3.837,0.0,1.568,1.26,0,0.0
sensor_flow_7,17,0.663,0.726,1.824,0.0,1.452,-0.79,0,0.0
sensor_flow_7,11,0.646,0.514,2.143,0.175,1.269,-0.623,0,0.0
sensor_flow_7,5,0.394,1.002,2.662,0.111,0.006,0.388,0,0.0
sensor_flow_7,3,0.0,1.39,4.123,0.0,0.079,-0.079,0,0.0
sensor_flow_7,22,0.0,1.181,3.139,0.006,0.328,-0.328,0,0.0
sensor_flow_7,22,0.376,0.383,1.095,0.0,0.466,-0.09,0,0.0
sensor_flow_7,0,0.121,1.118,3.423,0.04,0.129,-0.008,0,0.0
sensor_flow_7,11,2.892,0.79,4.81,0.338,2.371,0.522,0,0.0
sensor_flow_7,20,7.146,1.325,9.253,0.935,7.491,-0.345,0,0.0
sensor_flow_7,6,7.204,0.328,7.8,0.829,7.199,0.004,0,0.0
sensor_flow_7,0,0.975,0.902,2.922,0.419,0.314,0.661,0,0.0
sensor_flow_7,22,1.54,0.488,2.521,0.0,0.289,1.251,0,0.0
sensor_flow_7,3,0.24,1.345,3.253,0.022,0.448,-0.208,0,0.0
sensor_flow_7,3,0.622,0.75,2.179,0.0,0.325,0.298,0,0.0
sensor_flow_7,6,13.396,0.45,14.219,0.867,4.179,9.217,1,1.0
sensor_flow_7,16,3.021,0.974,4.809,0.2,2.373,0.648,0,0.0
sensor_flow_7,13,3.642,1.342,7.629,0.323,2.838,0.804,0,0.0
sensor_flow_7,15,2.292,0.936,4.604,0.208,2.234,0.058,0,0.0
sensor_flow_7,23,0.0,0.551,1.49,0.0,0.045,-0.045,0,0.0
sensor_flow_7,1,0.19,0.866,1.819,0.0,0.468,-0.277,0,0.0
sensor_flow_7,13,1.412,0.806,3.162,0.082,2.574,-1.162,0,0.0
sensor_flow_7,9,5.282,0.927,7.968,0.599,5.655,-0.372,0,0.0
sensor_flow_7,12,2.138,0.831,4.082,0.252,1.384,0.754,0,0.0
sensor_flow_7,20,5.162,0.945,6.739,0.567,4.951,0.212,0,0.0
sensor_flow_7,10,0.0,1.091,2.454,0.209,1.132,-1.132,0,0.0
sensor_flow_7,21,17.427,0.481,18.342,0.91,7.073,10.354,1,1.0
sensor_flow_7,3,0.493,1.211,3.933,0.303,0.355,0.138,0,0.0
sensor_flow_7,22,0.046,1.265,2.544,0.0,0.138,-0.091,0,0.0
sensor_flow_7,19,10.799,0.481,11.923,0.928,7.296,3.503,1,1.0
sensor_flow_7,17,1.476,1.457,4.569,0.106,2.064,-0.588,0,0.0
sensor_flow_7,5,1.229,0.811,2.558,0.148,0.429,0.8,0,0.0
sensor_flow_7,4,0.0,0.442,0.94,0.0,0.46,-0.46,0,0.0
sensor_flow_7,7,11.59,0.286,12.187,0.956,5.155,6.434,1,1.0
sensor_flow_7,9,4.424,0.492,5.652,0.214,4.1,0.324,0,0.0
sensor_flow_7,0,0.0,0.789,1.804,0.25,0.077,-0.077,0,0.0
sensor_flow_7,6,8.384,1.041,10.447,0.915,7.959,0.426,0,0.0
sensor_flow_7,4,0.48,1.491,3.852,0.0,0.439,0.04,0,0.0
sensor_flow_7,15,0.977,0.677,2.901,0.071,1.234,-0.256,0,0.0
sensor_flow_7,11,2.356,0.648,3.742,0.408,2.937,-0.581,0,0.0
sensor_flow_7,0,0.516,0.749,2.492,0.03,0.328,0.188,0,0.0
sensor_flow_7,7,7.429,0.976,9.576,0.284,6.95,0.478,0,0.0
sensor_flow_7,13,1.704,0.944,3.559,0.298,1.424,0.28,0,0.0
sensor_flow_7,22,0.506,1.227,4.103,0.0,0.416,0.089,0,0.0
sensor_flow_7,6,10.16,0.401,11.181,0.908,4.759,5.401,1,1.0
sensor_flow_7,14,2.441,0.373,3.455,0.294,2.576,-0.135,0,0.0
sensor_flow_7,11,1.082,1.275,3.484,0.304,1.44,-0.358,0,0.0
sensor_flow_7,4,0.0,0.499,0.787,0.213,0.118,-0.118,0,0.0
sensor_flow_7,3,5.108,0.563,6.502,0.946,0.035,5.072,1,1.0
sensor_flow_7,13,1.105,0.854,3.497,0.275,1.595,-0.491,0,0.0
sensor_flow_7,2,0.259,0.575,1.38,0.135,0.498,-0.24,0,0.0
sensor_flow_7,23,0.053,1.08,1.752,0.0,0.18,-0.127,0,0.0
sensor_flow_7,4,0.0,1.324,3.125,0.0,0.333,-0.333,0,0.0
sensor_flow_7,0,1.292,0.384,1.892,0.291,0.466,0.826,0,0.0
sensor_flow_7,22,0.412,0.304,1.017,0.103,0.295,0.116,0,0.0
sensor_flow_7,13,2.51,1.413,5.783,0.36,2.429,0.081,0,0.0
sensor_flow_7,11,1.988,0.651,3.716,0.146,1.573,0.415,0,0.0
sensor_flow_7,12,1.617,1.378,4.743,0.203,2.25,-0.633,0,0.0
sensor_flow_7,8,4.765,1.189,7.234,0.495,4.869,-0.104,0,0.0
sensor_flow_7,5,8.07,0.439,9.026,0.963,0.352,7.718,1,1.0
sensor_flow_7,0,0.0,0.708,1.459,0.0,0.048,-0.048,0,0.0
sensor_flow_7,17,2.299,1.203,4.736,0.177,1.932,0.367,0,0.0
sensor_flow_7,5,0.008,0.667,1.219,0.074,0.014,-0.006,0,0.0
sensor_flow_7,0,1.109,1.146,3.839,0.0,0.071,1.038,0,0.0
sensor_flow_7,6,7.863,1.04,9.943,1.0,7.567,0.297,0,0.0
sensor_flow_7,4,0.0,0.787,2.186,0.0,0.336,-0.336,0,0.0
sensor_flow_7,5,1.403,0.425,2.479,0.0,0.363,1.04,0,0.0
sensor_flow_7,14,1.0,1.105,3.872,0.444,1.359,-0.36,0,0.0
sensor_flow_7,19,4.407,0.866,6.045,0.591,4.613,-0.206,0,0.0
sensor_flow_7,14,2.388,0.629,4.186,0.245,2.538,-0.15,0,0.0
sensor_flow_7,15,2.316,0.427,3.317,0.23,2.553,-0.237,0,0.0
sensor_flow_7,23,0.319,1.016,3.176,0.0,0.032,0.286,0,0.0
sensor_flow_7,12,2.011,0.494,3.422,0.55,1.342,0.669,0,0.0
sensor_flow_7,5,0.0,0.969,2.877,0.0,0.37,-0.37,0,0.0
sensor_flow_7,15,1.38,1.467,5.159,0.161,2.093,-0.713,0,0.0
sensor_flow_7,2,0.623,0.5,1.389,0.433,0.213,0.411,0,0.0
sensor_flow_7,18,6.146,0.625,7.308,0.9,6.762,-0.616,0,0.0
sensor_flow_7,6,3.549,0.645,4.754,0.598,4.651,-1.102,0,0.0
sensor_flow_7,16,9.965,0.269,10.533,0.902,1.335,8.63,1,1.0
sensor_flow_7,11,1.926,0.635,3.824,0.363,2.556,-0.629,0,0.0
sensor_flow_7,21,5.202,0.43,6.313,0.74,5.617,-0.416,0,0.0
sensor_flow_7,3,0.78,0.506,1.787,0.088,0.153,0.627,0,0.0
sensor_flow_7,4,1.558,0.913,3.02,0.359,0.373,1.184,0,0.0
sensor_flow_7,7,13.685,0.434,14.381,0.965,7.972,5.713,1,1.0
sensor_flow_7,0,0.0,0.971,2.179,0.0,0.069,-0.069,0,0.0
sensor_flow_7,14,11.325,0.182,11.742,0.927,2.979,8.346,1,1.0
sensor_flow_7,17,2.792,1.45,7.128,0.429,2.279,0.513,0,0.0
sensor_flow_7,10,8.536,0.223,8.9,0.964,1.61,6.926,1,1.0
sensor_flow_7,23,0.152,0.919,2.558,0.218,0.145,0.007,0,0.0
sensor_flow_7,13,2.15,1.493,4.85,0.119,2.706,-0.556,0,0.0
sensor_flow_7,17,0.852,0.91,3.352,0.335,1.248,-0.396,0,0.0
sensor_flow_7,2,0.0,0.507,1.333,0.018,0.279,-0.279,0,0.0
sensor_flow_7,18,4.466,0.893,6.928,0.599,4.93,-0.464,0,0.0
sensor_flow_7,16,2.099,0.41,2.986,0.313,1.974,0.125,0,0.0
sensor_flow_7,21,19.033,0.406,19.874,0.852,8.426,10.607,1,1.0
sensor_flow_7,21,7.388,0.979,9.562,0.751,8.44,-1.053,0,0.0
sensor_flow_7,21,9.66,0.804,11.438,1.0,8.513,1.147,0,0.0
sensor_flow_7,11,3.073,1.337,6.356,0.204,2.464,0.609,0,0.0
sensor_flow_7,15,2.449,0.799,4.218,0.31,2.479,-0.03,0,0.0
sensor_flow_7,16,11.494,0.392,12.236,0.871,1.816,9.678,1,1.0
sensor_flow_7,19,5.312,1.314,8.49,0.652,6.59,-1.278,0,0.0
sensor_flow_7,14,2.702,1.337,4.822,0.11,1.743,0.959,0,0.0
sensor_flow_7,19,5.134,0.794,6.965,0.422,4.846,0.287,0,0.0
sensor_flow_7,20,4.428,0.603,5.515,0.565,4.944,-0.516,0,0.0
sensor_flow_7,7,5.615,1.357,8.141,0.531,5.446,0.169,0,0.0
sensor_flow_7,14,10.741,0.193,11.311,0.97,1.258,9.483,1,1.0
sensor_flow_7,1,0.0,0.811,2.299,0.0,0.142,-0.142,0,0.0
sensor_flow_7,3,0.381,1.215,3.808,0.0,0.341,0.04,0,0.0
sensor_flow_7,2,0.728,1.193,2.826,0.158,0.465,0.263,0,0.0
sensor_flow_7,12,1.603,0.97,3.647,0.498,2.455,-0.853,0,0.0
sensor_flow_7,19,6.619,0.933,9.372,0.631,6.049,0.57,0,0.0
sensor_flow_7,2,0.0,1.322,2.137,0.393,0.024,-0.024,0,0.0
sensor_flow_7,16,8.759,0.536,10.123,0.854,2.348,6.412,1,1.0
sensor_flow_7,5,0.0,0.423,1.064,0.0,0.338,-0.338,0,0.0
sensor_flow_7,15,6.809,0.199,7.23,0.965,2.667,4.142,1,1.0
sensor_flow_7,9,7.033,1.262,9.322,0.728,7.213,-0.18,0,0.0
sensor_flow_8,15,2.851,0.915,4.625,0.145,1.512,1.338,0,0.0
sensor_flow_8,15,0.0,0.796,1.342,0.029,1.451,-1.451,0,0.0
sensor_flow_8,23,8.592,0.109,8.881,0.899,0.481,8.112,1,1.0
sensor_flow_8,11,9.201,0.14,9.571,0.906,2.134,7.066,1,1.0
sensor_flow_8,10,3.117,0.446,3.807,0.341,1.907,1.211,0,0.0
sensor_flow_8,6,6.136,0.349,6.884,0.563,4.467,1.67,0,0.0
sensor_flow_8,18,6.4,0.755,8.449,0.575,5.109,1.291,0,0.0
sensor_flow_8,20,6.714,1.03,9.196,1.0,7.255,-0.542,0,0.0
sensor_flow_8,8,7.298,0.425,8.037,0.813,7.619,-0.322,0,0.0
sensor_flow_8,14,3.999,1.392,7.212,0.319,2.312,1.687,0,0.0
sensor_flow_8,6,5.544,0.308,6.209,0.574,5.352,0.192,0,0.0
sensor_flow_8,11,0.334,0.676,1.408,0.0,1.446,-1.112,0,0.0
sensor_flow_8,10,12.063,0.504,13.453,0.924,1.751,10.312,1,1.0
sensor_flow_8,12,2.139,0.675,4.135,0.0,1.962,0.177,0,0.0
sensor_flow_8,1,0.0,0.318,0.506,0.0,0.108,-0.108,0,0.0
sensor_flow_8,8,7.799,0.379,8.703,0.934,7.763,0.036,0,0.0
sensor_flow_8,16,1.316,1.476,4.36,0.028,1.562,-0.246,0,0.0
sensor_flow_8,13,3.611,1.031,6.591,0.654,2.946,0.665,0,0.0
sensor_flow_8,10,0.873,0.367,1.91,0.567,1.427,-0.554,0,0.0
sensor_flow_8,11,3.355,0.505,4.853,0.366,1.602,1.753,0,0.0
sensor_flow_8,20,3.092,1.422,7.248,0.536,4.215,-1.122,0,0.0
sensor_flow_8,12,2.899,1.468,6.985,0.318,2.719,0.18,0,0.0
sensor_flow_8,5,0.0,1.127,2.125,0.0,0.151,-0.151,0,0.0
sensor_flow_8,9,6.298,1.371,10.34,0.98,6.638,-0.339,0,0.0
sensor_flow_8,11,11.677,0.292,12.315,0.979,1.176,10.501,1,1.0
sensor_flow_8,9,4.636,0.842,6.712,0.358,4.056,0.58,0,0.0
sensor_flow_8,14,1.639,0.636,2.99,0.349,2.438,-0.799,0,0.0
sensor_flow_8,8,4.614,1.061,6.272,0.549,4.506,0.108,0,0.0
sensor_flow_8,8,8.559,0.303,9.318,0.742,7.502,1.057,0,0.0
sensor_flow_8,4,0.014,0.864,2.346,0.101,0.443,-0.429,0,0.0
sensor_flow_8,1,0.798,0.39,1.546,0.0,0.357,0.441,0,0.0
sensor_flow_8,5,4.392,0.119,4.718,0.902,0.064,4.328,1,1.0
sensor_flow_8,6,4.968,0.507,5.984,0.24,4.325,0.643,0,0.0
sensor_flow_8,13,2.779,0.389,3.88,0.261,1.988,0.791,0,0.0
sensor_flow_8,18,6.962,0.388,7.639,0.705,7.286,-0.324,0,0.0
sensor_flow_8,16,2.17,0.367,3.047,0.285,2.332,-0.162,0,0.0
sensor_flow_8,16,1.976,1.241,4.628,0.058,1.213,0.762,0,0.0
sensor_flow_8,4,0.269,0.319,0.985,0.0,0.221,0.048,0,0.0
sensor_flow_8,20,6.73,1.107,9.553,0.458,6.646,0.084,0,0.0
sensor_flow_8,0,0.231,1.368,3.604,0.0,0.448,-0.217,0,0.0
sensor_flow_8,0,0.0,0.329,0.608,0.148,0.13,-0.13,0,0.0
sensor_flow_8,3,0.199,0.922,2.295,0.3,0.211,-0.012,0,0.0
sensor_flow_8,22,10.495,0.339,11.235,0.895,0.054,10.441,1,1.0
sensor_flow_8,16,2.581,0.433,3.595,0.0,2.3,0.281,0,0.0
sensor_flow_8,13,1.169,0.467,2.49,0.344,2.442,-1.273,0,0.0
sensor_flow_8,19,8.154,0.915,9.678,0.853,8.416,-0.263,0,0.0
sensor_flow_8,14,2.494,1.087,4.383,0.219,2.624,-0.13,0,0.0
sensor_flow_8,18,6.293,1.082,8.056,1.0,5.556,0.738,0,0.0
sensor_flow_8,15,2.799,0.729,4.336,0.726,2.78,0.019,0,0.0
sensor_flow_8,10,3.933,0.831,5.402,0.681,2.547,1.386,0,0.0
sensor_flow_8,0,0.497,1.04,2.517,0.044,0.204,0.293,0,0.0
sensor_flow_8,2,1.473,1.273,3.826,0.112,0.478,0.995,0,0.0
sensor_flow_8,5,0.0,0.785,1.358,0.0,0.011,-0.011,0,0.0
sensor_flow_8,6,4.28,0.493,5.156,0.628,4.21,0.07,0,0.0
sensor_flow_8,9,7.187,1.452,11.393,0.836,6.482,0.705,0,0.0
sensor_flow_8,9,9.397,1.301,11.423,0.959,8.09,1.307,0,0.0
sensor_flow_8,21,5.217,0.891,7.742,0.613,5.209,0.008,0,0.0
sensor_flow_8,18,5.828,0.383,6.957,0.472,4.738,1.091,0,0.0
sensor_flow_8,16,1.731,1.207,3.659,0.282,1.293,0.438,0,0.0
sensor_flow_8,22,0.63,1.169,3.473,0.003,0.195,0.435,0,0.0
sensor_flow_8,7,7.669,0.786,9.132,0.948,8.521,-0.852,0,0.0
sensor_flow_8,13,4.362,0.328,5.293,0.312,2.943,1.419,0,0.0
sensor_flow_8,23,0.217,0.541,1.744,0.17,0.058,0.159,0,0.0
sensor_flow_8,15,0.336,0.898,2.861,0.118,1.41,-1.074,0,0.0
sensor_flow_8,5,0.0,1.158,2.214,0.0,0.276,-0.276,0,0.0
sensor_flow_8,4,0.0,0.833,2.32,0.18,0.174,-0.174,0,0.0
sensor_flow_8,23,0.332,0.794,1.959,0.083,0.152,0.18,0,0.0
sensor_flow_8,16,0.89,0.43,1.87,0.3,2.016,-1.126,0,0.0
sensor_flow_8,3,0.0,1.408,3.873,0.0,0.003,-0.003,0,0.0
sensor_flow_8,10,3.304,0.501,4.73,0.062,2.417,0.887,0,0.0
sensor_flow_8,20,9.999,0.873,12.49,0.8,8.915,1.084,0,0.0
sensor_flow_8,15,1.518,1.269,3.493,0.161,1.557,-0.039,0,0.0
sensor_flow_8,17,0.129,0.55,0.959,0.031,1.068,-0.939,0,0.0
sensor_flow_8,17,1.876,0.357,2.809,0.049,1.567,0.308,0,0.0
sensor_flow_8,4,0.872,1.003,3.092,0.0,0.438,0.434,0,0.0
sensor_flow_8,20,8.649,1.252,12.286,1.0,8.976,-0.326,0,0.0
sensor_flow_8,13,3.13,1.166,5.545,0.366,2.37,0.759,0,0.0
sensor_flow_8,8,4.907,0.461,6.22,0.605,4.483,0.425,0,0.0
sensor_flow_8,5,11.08,0.379,11.841,0.994,0.499,10.582,1,1.0
sensor_flow_8,2,0.0,1.021,2.576,0.05,0.18,-0.18,0,0.0
sensor_flow_8,1,0.52,1.311,3.45,0.041,0.059,0.461,0,0.0
sensor_flow_8,1,0.0,0.4,0.678,0.0,0.045,-0.045,0,0.0
sensor_flow_8,11,1.196,0.71,2.52,0.029,1.701,-0.505,0,0.0
sensor_flow_8,19,7.731,1.42,10.031,0.736,7.294,0.436,0,0.0
sensor_flow_8,3,1.465,1.223,5.119,0.0,0.44,1.025,0,0.0
sensor_flow_8,18,7.651,1.419,11.715,0.757,8.24,-0.589,0,0.0
sensor_flow_8,7,6.558,0.826,7.981,0.663,5.796,0.762,0,0.0
sensor_flow_8,5,0.689,0.997,3.357,0.144,0.18,0.509,0,0.0
sensor_flow_8,5,0.0,0.389,0.637,0.0,0.121,-0.121,0,0.0
sensor_flow_8,16,12.52,0.244,13.187,0.986,2.953,9.567,1,1.0
sensor_flow_8,8,4.064,0.317,4.84,0.35,4.11,-0.046,0,0.0
sensor_flow_8,0,0.298,1.266,2.901,0.03,0.005,0.292,0,0.0
sensor_flow_8,18,18.383,0.339,19.001,0.972,8.904,9.479,1,1.0
sensor_flow_8,5,0.942,0.591,2.214,0.0,0.428,0.515,0,0.0
sensor_flow_8,17,2.161,0.74,3.822,0.169,2.685,-0.524,0,0.0
sensor_flow_8,20,8.22,0.425,8.867,0.665,7.684,0.536,0,0.0
sensor_flow_8,3,0.151,0.628,1.756,0.095,0.166,-0.015,0,0.0
sensor_flow_8,2,0.0,0.523,0.916,0.298,0.241,-0.241,0,0.0
sensor_flow_8,22,0.752,1.378,4.327,0.221,0.447,0.304,0,0.0
sensor_flow_8,15,3.538,0.764,5.491,0.122,2.778,0.759,0,0.0
sensor_flow_8,23,7.997,0.144,8.312,0.944,0.298,7.699,1,1.0
sensor_flow_8,1,0.279,0.683,1.885,0.337,0.277,0.003,0,0.0
sensor_flow_8,15,1.374,1.161,3.838,0.0,1.704,-0.33,0,0.0
sensor_flow_8,22,0.412,0.928,2.613,0.0,0.439,-0.027,0,0.0
sensor_flow_8,19,8.747,1.278,12.338,0.885,8.846,-0.1,0,0.0
sensor_flow_8,23,0.791,0.353,1.814,0.073,0.45,0.341,0,0.0
sensor_flow_8,19,8.103,0.842,9.395,0.942,8.262,-0.159,0,0.0
sensor_flow_8,23,0.343,1.019,3.152,0.0,0.397,-0.054,0,0.0
sensor_flow_8,5,0.338,0.891,2.879,0.158,0.407,-0.07,0,0.0
sensor_flow_8,6,4.07,1.445,6.613,0.432,4.086,-0.016,0,0.0
sensor_flow_8,16,2.789,1.495,6.439,0.107,2.802,-0.013,0,0.0
